plotID,Year,siteID,domainID,decimalLatitude,decimalLongitude,nlcdClass,Habitat,I,N,NI,c8To0Concentration,c10To0Concentration,c11To0Concentration,lipid2OH10To0Concentration,c12To0Concentration,c13To0Concentration,lipid2OH12To0Concentration,lipid3OH12To0Concentration,c14To1Concentration,c14To0Concentration,i14To0Concentration,i15To0Concentration,aC15To0Concentration,c15To0Concentration,c15To1Concentration,lipid2OH14To0Concentration,lipid3OH14To0Concentration,i16To0Concentration,cis16To1n9Concentration,c16To1n7Concentration,c16To1Cis11Concentration,c16To0Concentration,lipid10Methyl16To0Concentration,i17To0Concentration,c17To1Concentration,cyclo17To0Concentration,c17To0Concentration,c17To0AnteisoConcentration,c17To1n7Concentration,lipid2OH16To0Concentration,lipid10Methyl17To0Concentration,lipid10Methyl17To1Concentration,c18To1n13Concentration,c18To3n6Concentration,cis18To2n912Concentration,cis18To1n9Concentration,trans18To1n9Concentration,trans18To2n912Concentration,c18To3n3Concentration,c18To1n11Concentration,c18To0Concentration,lipid10Methyl18To0Concentration,lipid10Methyl18To1Concentration,cyclo19To0Concentration,c19To0Concentration,c19To1Cis10Concentration,c20To4n6Concentration,c20To5n3Concentration,c20To3n6Concentration,c20To2Concentration,c20To1Concentration,c20To3n3Concentration,c20To0Concentration,c21To0Concentration,c22To2Concentration,c22To1n9Concentration,c22To0Concentration,c22To6CisConcentration,c23To0Concentration,c24To1Concentration,c24To0Concentration,totalLipidConcentration,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,soilMoisture,soilInWaterpH
BLAN_005,2020,BLAN,D02,39.087456,-77.971942,deciduousForest,Deciduous Forest,51.68333334,28.91666667,,NA,0,0,0,0,0,NA,NA,0,0.784444444,0.627777778,7.654444444,4.985555556,0.474444444,0,NA,NA,2.706666667,5.444444444,NA,3.6,12.37555556,7.49,1.934444444,0,2.331111111,0.635555556,1.666666667,NA,0,0.482222222,NA,NA,0.013333333,2.738888889,5.931111111,NA,NA,NA,10.92777778,NA,2.573333333,NA,9.934444444,NA,NA,0.988888889,0.297777778,0.292222222,0.122222222,0.527777778,NA,0.583333333,0,0,0,0.498888889,0.011111111,0.081111111,0,0.386666667,89.09,3.64,-16.85365854,0.37075,5.067317073,NA,0.242333333,5.652222222
BLAN_007,2020,BLAN,D02,39.085485,-77.969265,deciduousForest,Deciduous Forest,3.566666667,39.30833333,,NA,0,0,0,0,0,NA,NA,0,1.166666667,2.765555556,9.671111111,6.594444444,0.657777778,0,NA,NA,3.616666667,7.548888889,NA,3.97,13.65777778,14.6,2.583333333,0,2.994444444,0.637777778,2.368888889,NA,0.017777778,0.523333333,NA,NA,0,1.613333333,6.757777778,NA,NA,NA,14.15,NA,3.083333333,NA,11.76333333,NA,NA,0.718888889,0.184444444,0.247777778,0.342222222,0.404444444,NA,0.638888889,0,0,0,0.382222222,0,0.012222222,0,0.35,114.0133333,3.602439024,-16.685,0.371219512,5.06425,NA,0.283866667,6.535555556
SCBI_003,2021,SCBI,D02,38.883308,-78.120371,deciduousForest,Deciduous Forest,25.75,108.0666667,,NA,0,0,0,0.098333333,0,NA,NA,0.015,1.533333333,3.835,11.39166667,9.158333333,0.868333333,0,NA,NA,4.756666667,10.92666667,2.703333333,6.565,19.395,17.80666667,3.305,0,4.601666667,0.945,3.168333333,1.753333333,0.088333333,0.731666667,2.078333333,3.151666667,0,3.966666667,10.20333333,NA,NA,NA,25.50333333,NA,4.221666667,1.903333333,19.62833333,NA,0,0.405,0.295,0.23,1.296666667,0.171666667,NA,0.688333333,0.026666667,0.038333333,0,0.603333333,0.045,0.065,0,0.511666667,178.6716667,3.509345794,-26.45242718,0.465140187,10.18330097,19.89166667,0.446222222,5.97
SCBI_003,2020,SCBI,D02,38.883308,-78.120371,deciduousForest,Deciduous Forest,11,66.45833333,,NA,0,0,0,0,0,NA,NA,0,1.615,3.468333333,13.36666667,9.56,0.851666667,0,NA,NA,5.106666667,10.30833333,NA,6.138333333,21.64,18.17333333,3.748333333,0,4.84,1.068333333,3.235,NA,0.031666667,0.743333333,NA,NA,0,3.625,10.68,NA,NA,NA,25.04666667,NA,4.293333333,NA,21.98333333,NA,NA,0.985,0.406666667,0.385,0.723333333,0.445,NA,0.955,0,0.016666667,0.033333333,0.618333333,0.021666667,0.073333333,0,0.713333333,174.8816667,3.366666667,-26.26111111,0.416176471,8.5975,20.07619048,0.331166667,5.955
SCBI_003,2017,SCBI,D02,38.883308,-78.120371,deciduousForest,Deciduous Forest,4.933333333,64.40416667,,0,0,0,0.164444444,0.108888889,0,1.53,0,0.237777778,2.09,0.8875,18.77444444,19.01555556,2.096666667,0,0,0,6.713333333,18.65777778,NA,9.4925,23.90888889,3.8,0.416666667,1.123333333,6.361111111,0.683333333,1.64375,NA,0,24.75375,NA,NA,0,0.82,14.18666667,6.092222222,0.505555556,0.402222222,40.40888889,5.332222222,3.255,NA,1.55,NA,29.575,0.554444444,0.357777778,0,0,0.213333333,0,0.75,2.17,0,0.221111111,1.781111111,0,0.226666667,0.15,2.381111111,243.3077778,3.401910828,-26.31075949,0.425859873,8.904240506,19.74920635,0.3884375,6.162222222
SCBI_004,2021,SCBI,D02,38.896938,-78.146458,deciduousForest,Deciduous Forest,116,81.525,2.625,NA,0,0,0,0.066666667,0,NA,NA,0,0.866666667,1.5,7.483333333,4.965,0.561666667,0,NA,NA,2.8,6.646666667,1.646666667,3.821666667,12.72333333,10.45166667,2.023333333,0,2.82,0.656666667,1.893333333,1.23,0.035,0.45,1.35,1.716666667,0,3.835,6.756666667,NA,NA,NA,13.17666667,NA,2.373333333,1.196666667,11.25833333,NA,0,0.693333333,0.25,0.33,0.721666667,0.103333333,NA,0.43,0.048333333,0,0,0.406666667,0.021666667,0.045,0,0.435,107.7733333,3.715909091,-26.22826087,0.490909091,10.03423913,18.47361111,0.326555556,6.046666667
SCBI_004,2020,SCBI,D02,38.896938,-78.146458,deciduousForest,Deciduous Forest,82.475,57.625,3.8,NA,0,0,0,0,0,NA,NA,0,1.278333333,2.791666667,11.31,7.8,0.768333333,0,NA,NA,4.093333333,8.826666667,NA,5.651666667,18.75333333,16.55333333,3.18,0,3.933333333,0.833333333,3,NA,0.061666667,0.551666667,NA,NA,0,3.643333333,8.97,NA,NA,NA,19.065,NA,3.316666667,NA,13.59833333,NA,NA,1.223333333,0.42,0.54,0.056666667,0.796666667,NA,0.811666667,0,0,0.021666667,0.371666667,0,0.045,0,0.31,142.555,3.398888889,-26.29333333,0.505444444,10.45311111,18.5375,0.281333333,6.603333333
SCBI_004,2017,SCBI,D02,38.896938,-78.146458,deciduousForest,Deciduous Forest,39.22619047,55.26785714,1,0,0,0,0,0.714444444,0.068888889,1.448888889,0,0.785555556,1.428888889,0.795555556,13.28333333,9.806666667,1.097777778,0,0,0,4.601111111,10.80111111,NA,6.225555556,17.17777778,1.696666667,0,0.923333333,3.41,0.785555556,1.33,NA,0,13.51888889,NA,NA,0,0.353333333,11.17111111,3.517777778,0.097777778,0.286666667,21.57444444,3.277777778,2.12,NA,0.64,NA,15.00555556,0.4,0.328888889,0,0,0.253333333,0,0.383333333,,0,0.073333333,0.388888889,0,0.085555556,0,1.195555556,151.0588889,3.843478261,-26.16818182,0.456666667,9.678636364,18.50925926,0.309333333,5.932222222
SCBI_005,2021,SCBI,D02,38.900538,-78.16186,deciduousForest,Deciduous Forest,71.9,7.916666667,,NA,0,0,0,0.075,0,NA,NA,0,0.7,1.031666667,5.913333333,4.815,0.405,0,NA,NA,2.325,3.833333333,1.116666667,2.586666667,10.19666667,8.368333333,1.736666667,0,2.028333333,0.47,1.651666667,0.888333333,0,0.326666667,1.108333333,1.175,0.046666667,1.695,3.891666667,NA,NA,NA,8.971666667,NA,2.1,0.638333333,8.921666667,NA,0,0.645,0.225,0.318333333,0.936666667,0,NA,0.41,0,0,0,0.266666667,0.025,0,0,0.206666667,80.03,3.795555556,-26.45111111,0.466666667,9.787222222,19.14583333,0.291333333,5.805555556
SCBI_005,2020,SCBI,D02,38.900538,-78.16186,deciduousForest,Deciduous Forest,57.5,12.25,,NA,0,0,0,0.04,0,NA,NA,0,0.99,2.146666667,8.375,6.548333333,0.565,0,NA,NA,3.065,4.89,NA,3.395,12.945,11.40833333,2.291666667,0,2.678333333,0.616666667,2.143333333,NA,0,0.456666667,NA,NA,0,1.57,5.48,NA,NA,NA,11.975,NA,2.956666667,NA,11.78833333,NA,NA,0.366666667,0.253333333,0.353333333,0.49,0.215,NA,0.673333333,0,0,0.05,0.248333333,0,0,0,0.225,99.20333333,3.873913043,-26.32954545,0.474565217,10.22306818,18.74444444,0.235,6.313333333
SCBI_005,2017,SCBI,D02,38.900538,-78.16186,deciduousForest,Deciduous Forest,109.6309524,17.625,,0,0,0,0.077777778,1.118888889,0.066666667,0.378888889,0,1.036666667,1.187777778,1.225555556,11.01111111,10.26777778,0.914444444,0,0,0,3.042222222,7.518888889,NA,4.975555556,12.28777778,1.75,0.724444444,0.714444444,2.077777778,0.345555556,1.201111111,NA,0,14.37888889,NA,NA,0,0.165555556,7.345555556,2.965555556,0,0.082222222,19.89666667,2.544444444,1.571111111,NA,0.876666667,NA,12.78,0.421111111,0.374444444,0,0,0.158888889,0.052222222,0.395555556,,0,0,0.21,0,0.091111111,0.075555556,0.991111111,127.3022222,3.693939394,-26.37391304,0.465,9.425942029,19.04722222,0.268166667,5.932222222
SCBI_008,2021,SCBI,D02,38.887763,-78.147164,deciduousForest,Deciduous Forest,67.95833333,82.225,0.5,NA,0,0,0,0.091666667,0,NA,NA,0.023333333,1.086666667,2.55,8.551666667,6.05,0.616666667,0,NA,NA,3.37,7.195,1.841666667,4.643333333,13.725,12.485,2.403333333,0,3.186666667,0.678333333,2.37,1.341666667,0.1,0.563333333,1.451666667,2.283333333,0,1.91,7.623333333,NA,NA,NA,16.86666667,NA,3.22,1.118333333,12.13833333,NA,0,0.908333333,0.403333333,0.281666667,1.055,0.078333333,NA,0.486666667,0,0,0,0.355,0,0.026666667,0,0.446666667,123.5116667,2.397619048,-27.04920635,0.456349206,13.31349206,27.3984127,0.356555556,6.242222222
SCBI_008,2020,SCBI,D02,38.887763,-78.147164,deciduousForest,Deciduous Forest,63.79166667,61,,NA,0,0,0,0,0,NA,NA,0,1.14,3.438333333,9.091666667,6.428333333,0.641666667,0,NA,NA,3.665,6.19,NA,3.958333333,14.73666667,12.83333333,2.533333333,0,3.04,0.69,2.5,NA,0.065,0.58,NA,NA,0,2.205,6.943333333,NA,NA,NA,14.71666667,NA,3.528333333,NA,12.595,NA,NA,0.736666667,0.251666667,0.361666667,0.215,0.253333333,NA,0.738333333,0,0,0,0.316666667,0,0.03,0,0.351666667,114.7566667,2.233333333,-27.12380952,0.463650794,13.76293651,27.9968254,0.273666667,6.263333333
SCBI_008,2017,SCBI,D02,38.887763,-78.147164,deciduousForest,Deciduous Forest,23.84107143,70.40178571,,0,0,0,0,1.053333333,0.063333333,1.217777778,0,0.352222222,1.37,1.563333333,12.33888889,11.24444444,1.222222222,0,0,0,3.771111111,11.23555556,NA,6.047777778,14.24555556,2.321111111,0,1.196666667,3.322222222,0.546666667,1.032222222,NA,0,14.84,NA,NA,0,0.183333333,9.693333333,3.687777778,0.1,0.196666667,23.45555556,2.866666667,1.907777778,NA,0.962222222,NA,15.48111111,0.427777778,0.266666667,0,0,0.055555556,0,0.515555556,,0,0,0.325555556,0,0.142222222,0,1.073333333,150.3288889,2.269312169,-27.12804233,0.473862434,13.26820106,27.3973545,0.313058824,6.118888889
SCBI_010,2021,SCBI,D02,38.884776,-78.125148,deciduousForest,Deciduous Forest,54.20833333,69.7,,NA,0,0,0,0.13,0,NA,NA,0.025,1.165,2.331666667,8.51,6.053333333,0.646666667,0,NA,NA,3.223333333,8.365,1.945,4.755,14.55666667,12.87333333,2.416666667,0,2.98,0.661666667,2.146666667,1.048333333,0,0.48,1.516666667,1.91,0.028333333,2.88,7.235,NA,NA,NA,18.45666667,NA,3.006666667,1.383333333,11.615,NA,0,0.996666667,0.38,0.315,0.775,0.185,NA,0.52,0,0,0,0.461666667,0.045,0.053333333,0,0.358333333,126.4216667,2.366666667,-27.26666667,0.49,10.215,17.90833333,0.400444444,6.326666667
SCBI_010,2020,SCBI,D02,38.884776,-78.125148,deciduousForest,Deciduous Forest,42.70833333,52.45833333,0.5,NA,0,0,0,0,0,NA,NA,0,1.588333333,3.83,12.89833333,8.918333333,0.841666667,0,NA,NA,4.658333333,10.42833333,NA,6.28,19.68833333,19.02833333,3.578333333,0,4.188333333,0.905,3.183333333,NA,0.02,0.678333333,NA,NA,0.038333333,2.796666667,9.666666667,NA,NA,NA,22.35,NA,4.301666667,NA,16.43333333,NA,NA,1.141666667,0.481666667,0.348333333,0.4,0.666666667,NA,0.915,0,0.025,0,0.463333333,0.021666667,0.066666667,0,0.353333333,161.1766667,2.508333333,-27.04166667,0.5675,13.45416667,18.26666667,0.355333333,6.613333333
SCBI_045,2021,SCBI,D02,38.890566,-78.139432,deciduousForest,Deciduous Forest,27.375,63.76666667,,NA,0,0,0,0,0,NA,NA,0,0.648333333,0.716666667,5.401666667,4.218333333,0.42,0,NA,NA,2.04,4.316666667,1.066666667,2.863333333,10.81666667,6.805,1.56,0,2.201666667,0.486666667,1.46,0.735,0,0.291666667,0.978333333,1.111666667,0.051666667,2.71,4.306666667,NA,NA,NA,9.26,NA,1.69,0.596666667,6.77,NA,0,0.881666667,0.326666667,0.373333333,0.603333333,0.11,NA,0.445,0,0,0,0.31,0,0.035,0,0.23,76.81833333,2.022222222,-27.17592593,0.484907407,14.02472222,28.40925926,0.299111111,6.095555556
SCBI_045,2020,SCBI,D02,38.890566,-78.139432,deciduousForest,Deciduous Forest,50.5,63.93333333,,NA,0,0,0,0,0,NA,NA,0,0.946666667,1.153333333,7.67,5.731666667,0.531666667,0,NA,NA,2.868333333,5.358333333,NA,3.798333333,13.945,9.286666667,2.196666667,0,2.956666667,0.655,1.978333333,NA,0,0.4,NA,NA,0,3.678333333,5.945,NA,NA,NA,11.14,NA,2.341666667,NA,8.993333333,NA,NA,1.043333333,0.513333333,0.5,0.221666667,0.268333333,NA,0.698333333,0.021666667,0,0,0.356666667,0,0.068333333,0,0.29,95.54333333,2.447222222,-27.07592593,0.43962963,13.15638889,27.87037037,0.2265,6.536666667
SCBI_045,2017,SCBI,D02,38.890566,-78.139432,deciduousForest,Deciduous Forest,40.57142858,77.58571429,,0,0,0,0,0.886666667,0,0.377777778,0,0.813333333,1.135555556,0.326666667,12.83333333,11.66777778,1.123333333,0,0,0,3.811111111,8.021111111,NA,4.473333333,16.89333333,1.836666667,0,0.265555556,3.962222222,0.433333333,1.37,NA,0.206666667,8.958888889,NA,NA,0,2.44,8.416666667,3.573333333,0.293333333,0.404444444,24.44333333,3.168888889,1.353333333,NA,7.151111111,NA,7.63,0.514444444,0.655555556,0,0,0.37,0.143333333,0.504444444,,0,0,0.704444444,0,0.091111111,0.082222222,0.813333333,142.1611111,2.229012346,-27.1154321,0.477222222,13.8695679,28.00432099,0.289944444,6.037777778
SCBI_047,2021,SCBI,D02,38.894257,-78.137217,deciduousForest,Deciduous Forest,16.525,50.23333334,,NA,0,0,0,0.081666667,0,NA,NA,0.026666667,0.956666667,2.515,8.025,5.485,0.615,0,NA,NA,3.253333333,6.923333333,1.82,4.571666667,14.125,12.985,2.403333333,0,2.955,0.646666667,2.603333333,1.365,0.035,0.526666667,1.581666667,2.2,0,3.64,7.855,NA,NA,NA,17.69833333,NA,3.285,1.35,11.40833333,NA,0.031666667,1.063333333,0.548333333,0.365,0.615,0.376666667,NA,0.44,0.026666667,0,0,0.35,0,0.026666667,0,0.351666667,125.11,2.186111111,-27.15763889,0.457361111,13.08465278,27.92916667,0.365,6.44
SCBI_047,2020,SCBI,D02,38.894257,-78.137217,deciduousForest,Deciduous Forest,28,57.8,,NA,0,0,0,0,0,NA,NA,0,0.946666667,2.836666667,8.785,5.75,0.576666667,0,NA,NA,3.48,5.141666667,NA,3.301666667,14.18666667,13.33166667,2.598333333,0,2.898333333,0.628333333,2.778333333,NA,0,0.471666667,NA,NA,0,2.625,5.891666667,NA,NA,NA,11.42,NA,3.298333333,NA,11.86333333,NA,NA,0.783333333,0.286666667,0.371666667,0,0.428333333,NA,0.818333333,0,0,0,0.256666667,0,0.043333333,0,0.24,106.0233333,2.347916667,-27.07291667,0.469861111,13.93805556,27.8875,0.288666667,6.913333333
SCBI_047,2017,SCBI,D02,38.894257,-78.137217,deciduousForest,Deciduous Forest,18.9,71.81130952,,0,0,0,0,1.234444444,0,0.296666667,0,0.226666667,1.01,0.577777778,8.031111111,5.882222222,0.695555556,0,0,0,2.36,5.947777778,NA,3.533333333,8.68,1.302222222,0,0.618888889,1.614444444,0.18,0.712222222,NA,0,10.07333333,NA,NA,0,0,5.613333333,2.343333333,0,0,13.53888889,2.251111111,1.714444444,NA,0.883333333,NA,8.678888889,0.357777778,0.196666667,0,0,0.114444444,0,0.178888889,,0,0,0.28,0,0.081111111,0,1.023333333,90.23222222,2.355092593,-27.125,0.465046296,13.37759259,27.0625,0.357611111,6.225555556
SCBI_067,2021,SCBI,D02,38.893949,-78.135536,deciduousForest,Deciduous Forest,11.83333333,47.1,,NA,0,0,0,0.16,0,NA,NA,0.02,1.198333333,3.925,10.205,7.028333333,0.74,0,NA,NA,3.91,10.13833333,2.408333333,6.061666667,16.47833333,19.81666667,2.956666667,0,3.806666667,0.768333333,3.04,1.391666667,0.13,0.681666667,2.25,2.495,0.085,4.011666667,11.10333333,NA,NA,NA,21.79166667,NA,3.588333333,1.59,12.90166667,NA,0,1.765,0.701666667,0.343333333,0.79,0.585,NA,0.543333333,0,0,0.016666667,0.351666667,0.051666667,0.085,0,0.363333333,160.2583333,2.794444444,-27.14074074,0.447222222,11.53675926,23.08981481,0.398222222,6.751111111
SCBI_067,2020,SCBI,D02,38.893949,-78.135536,deciduousForest,Deciduous Forest,3.833333333,47.525,,NA,0,0,0,0,0,NA,NA,0,1.383333333,5.015,11.96166667,8.503333333,0.813333333,0,NA,NA,4.576666667,7.846666667,NA,4.763333333,19.21,20.14833333,3.495,0,4.191666667,0.861666667,3.516666667,NA,0.058333333,0.743333333,NA,NA,0,2.833333333,8.51,NA,NA,NA,17.58,NA,4.308333333,NA,16.52166667,NA,NA,1.08,0.41,0.595,0.166666667,0.928333333,NA,1.183333333,0,0,0.05,0.341666667,0,0.095,0,0.306666667,151.99,2.623148148,-27.19444444,0.459537037,11.77462963,23.31851852,0.307666667,6.753333333
SCBI_067,2017,SCBI,D02,38.893949,-78.135536,deciduousForest,Deciduous Forest,1.6875,38.66666667,,0,0,0,0.367777778,2.255555556,0.048888889,0,0,1.023333333,1.721111111,3.12,19.24222222,15.29666667,1.307777778,0,0,0,5.304444444,18,NA,8.401111111,19.86666667,3.933333333,0,1.105555556,4.495555556,0.723333333,1.483333333,NA,0,29.62777778,NA,NA,0,0.055555556,13.10222222,5.027777778,0.498888889,0.122222222,34.67333333,3.741111111,3.413333333,NA,1.077777778,NA,20.47222222,0.481111111,0.438888889,0,0,0.792222222,0,0.585555556,,0,0,0.634444444,0,0,0,1.008888889,223.4477778,2.791358025,-27.14753086,0.442962963,11.39679012,23.07283951,0.406444444,6.395555556
SERC_001,2021,SERC,D02,38.868693,-76.533585,deciduousForest,Deciduous Forest,55.3,22.58333333,,NA,0,0,0,0.14,0,NA,NA,0,0.586666667,0.38,4.846666667,2.488333333,0.396666667,0,NA,NA,2.148333333,2.49,0.706666667,1.82,8.905,3.743333333,1.31,0,1.401666667,0.473333333,0.993333333,1.003333333,0,0.386666667,0.8,0.778333333,0.048333333,1.758333333,3.45,NA,NA,NA,5.525,NA,1.663333333,0.705,7.835,NA,0,0.466666667,0.231666667,0.278333333,0.638333333,0.035,NA,0.383333333,0,0,0.036666667,0.338333333,0,0.05,0,0.345,59.57666667,2.485714286,-27.71428571,0.898095238,21.3997619,22.60238095,0.234166667,4.957777778
SERC_002,2021,SERC,D02,38.895036,-76.558917,deciduousForest,Deciduous Forest,17.85833333,65.75,,NA,0,0,0,0,0,NA,NA,0,0.408333333,0.341666667,3.401666667,1.91,0.325,0,NA,NA,1.488333333,1.773333333,0.486666667,1.2,6.593333333,2.916666667,0.985,0,1.098333333,0.335,0.806666667,0.87,0,0.246666667,0.71,0.466666667,0.061666667,1.061666667,2.121666667,NA,NA,NA,3.558333333,NA,1.126666667,0.495,6.308333333,NA,0,0.348333333,0.196666667,0.055,0.513333333,0,NA,0.326666667,0,0,0,0.248333333,0,0,0,0.31,43.08666667,2.541666667,-27.7,0.881666667,21.08416667,22.625,0.253777778,5.298888889
SERC_003,2021,SERC,D02,38.899872,-76.543752,deciduousForest,Deciduous Forest,15.33333333,36.65833333,,NA,0,0,0,0.026666667,0,NA,NA,0,0.49,0.338333333,4.191666667,2.383333333,0.343333333,0,NA,NA,1.591666667,2.116666667,0.645,1.361666667,7.495,4.021666667,1.156666667,0,1.253333333,0.413333333,0.95,0.795,0,0.271666667,0.67,0.631666667,0.035,1.238333333,2.561666667,NA,NA,NA,4.211666667,NA,1.271666667,0.641666667,6.183333333,NA,0,0.45,0.113333333,0.106666667,0.58,0,NA,0.366666667,0,0,0,0.283333333,0,0,0,0.278333333,49.46,2.597619048,-27.68571429,0.865238095,20.76857143,22.64761905,0.241,5.523333333
SERC_004,2021,SERC,D02,38.87241,-76.554055,deciduousForest,Deciduous Forest,50.51666667,77.75833333,,NA,0,0,0,0,0,NA,NA,0,0.55,0.483333333,4.246666667,2.403333333,0.35,0,NA,NA,2.016666667,2.27,0.603333333,1.846666667,8.173333333,3.463333333,1.31,0,1.396666667,0.413333333,0.986666667,0.876666667,0,0.34,0.856666667,0.75,0,1.633333333,3.466666667,NA,NA,NA,5.616666667,NA,1.393333333,0.66,7.153333333,NA,0,0.513333333,0.15,0.223333333,0.67,0.086666667,NA,0.3,0,0,0,0.286666667,0,0,0,0.27,55.73,3.127777778,-27.21111111,0.777222222,19.16222222,23.22222222,0.242166667,5.31
SERC_005,2021,SERC,D02,38.893246,-76.547604,deciduousForest,Deciduous Forest,24.65,113.75,,NA,0,0,0,0,0,NA,NA,0,0.64,0.42,7.44,3.946666667,0.41,0,NA,NA,3.01,2.706666667,0.85,2.223333333,10.24333333,5.693333333,2.123333333,0,1.57,0.566666667,1.536666667,1.303333333,0,0.42,1.493333333,0.69,0,1.15,4.95,NA,NA,NA,7.813333333,NA,2.013333333,1.286666667,16.25666667,NA,0,0.26,0.113333333,0.153333333,0.866666667,0,NA,0.353333333,0,0,0,0.423333333,0,0,0,0.503333333,83.42,2.038888889,-27.01111111,0.856666667,25.32444444,27.04444444,0.310666667,4.728333333
SERC_044,2021,SERC,D02,38.890803,-76.553986,deciduousForest,Deciduous Forest,12.58333333,47.25,,NA,0,0,0,0.088333333,0,NA,NA,0,0.515,0.335,4.94,2.545,0.296666667,0,NA,NA,1.73,1.863333333,0.558333333,1.225,7.705,4.293333333,1.313333333,0,1.391666667,0.425,0.931666667,0.758333333,0,0.305,0.821666667,0.418333333,0,0.648333333,2.685,NA,NA,NA,4.298333333,NA,1.176666667,0.256666667,8.896666667,NA,0,0.366666667,0.046666667,0.14,0.578333333,0,NA,0.4,0,0,0,0.28,0,0.02,0,0.251666667,52.47333333,2.222222222,-26.96666667,0.8275,24.3875,26.825,0.313055556,5.271111111
SERC_045,2021,SERC,D02,38.880982,-76.55872,deciduousForest,Deciduous Forest,6.041666667,47.85,,NA,0,0,0,0,0,NA,NA,0,0.575,0.331666667,5.165,2.383333333,0.398333333,0,NA,NA,2.355,2.59,0.846666667,1.896666667,9.025,3.665,1.415,0,1.203333333,0.476666667,1.16,1.448333333,0,0.363333333,0.891666667,0.946666667,0,1.528333333,4.095,NA,NA,NA,6.821666667,NA,1.94,0.823333333,10.37333333,NA,0,0.613333333,0.143333333,0.175,0.678333333,0,NA,0.331666667,0,0,0,0.341666667,0,0,0,0.353333333,65.33166667,2.421428571,-26.91428571,0.795,23.28071429,26.58571429,0.248944444,4.777777778
SERC_047,2021,SERC,D02,38.885634,-76.560193,deciduousForest,Deciduous Forest,2.25,91.49166667,,NA,0,0,0,0.188333333,0,NA,NA,0,0.748333333,0.411666667,6.428333333,2.495,0.551666667,0,NA,NA,2.646666667,3.195,1.076666667,2.213333333,10.32,4.38,1.373333333,0,1.558333333,0.545,1.073333333,1.286666667,0,0.436666667,0.738333333,1.073333333,0,2.388333333,5.863333333,NA,NA,NA,7.853333333,NA,2.071666667,1.2,11.85,NA,0,0.675,0.12,0.23,0.516666667,0.04,NA,0.348333333,0,0,0.02,0.558333333,0,0.025,0,0.866666667,77.34166667,2.786111111,-26.82777778,0.732222222,21.18972222,26.11111111,0.210888889,4.697777778
JERC_001,2019,JERC,D03,31.194314,-84.477077,deciduousForest,Deciduous Forest,5,155.6166667,27.4,NA,0,0,0,0.068888889,0,NA,NA,0,0.241111111,0.084444444,2.333333333,1.13,0.173333333,0,NA,NA,1.093333333,0.906666667,NA,0.81,4.752222222,1.925555556,0.716666667,0,0.484444444,0.187777778,0.612222222,NA,0,0.096666667,NA,NA,0,0.873333333,1.774444444,NA,NA,NA,2.392222222,NA,0.714444444,NA,2.876666667,NA,NA,0.218888889,0,0.013333333,0,0,NA,0.12,0,0,0,0.1,0,0,0,0.188888889,24.87111111,0.861290323,-26.25,2.416774194,42.5,NA,0.085611111,5.995555556
JERC_003,2019,JERC,D03,31.196146,-84.473242,deciduousForest,Deciduous Forest,4.333333333,185.4166667,12.5,NA,0,0,0,0.26,0,NA,NA,0.05,0.432222222,0.283333333,3.671111111,2.03,0.32,0,NA,NA,1.583333333,1.826666667,NA,1.492222222,7.602222222,3.073333333,1.131111111,0.032222222,0.856666667,0.363333333,0.948888889,NA,0,0.201111111,NA,NA,0.021111111,2.067777778,3.3,NA,NA,NA,5.49,NA,1.098888889,NA,5.021111111,NA,NA,0.347777778,0.066666667,0.085555556,0,0.15,NA,0.252222222,0.02,0,0,0.28,0,0.015555556,0,0.294444444,44.65666667,-0.874074074,-27.14444444,1.586296296,38.65925926,NA,0.074944444,6.037777778
OSBS_003,2021,OSBS,D03,29.694993,-81.947419,deciduousForest,Deciduous Forest,,118.9166667,,NA,0,0,0.128571429,0.034285714,0,NA,NA,0.016428571,0.689285714,0.197857143,7.624285714,1.571428571,0.710714286,0,NA,NA,3.16,1.807857143,0.166428571,0.862857143,10.95428571,4.093571429,1.182142857,0,1.168571429,0.737142857,0.653571429,0.632857143,0.090714286,0.363571429,0.718571429,0.599285714,0.066428571,4.702142857,5.350714286,NA,NA,NA,2.342142857,NA,0.934285714,0.277857143,10.05285714,NA,0,0.61,0.059285714,0.204285714,0.085,0.139285714,NA,0.267857143,0,0,0,0.308571429,0,0.067142857,0,0.580714286,64.20428571,1.854017857,-27.88794643,0.497142857,11.66008929,21.44241071,0.2155,4.299285714
OSBS_003,2020,OSBS,D03,29.694993,-81.947419,deciduousForest,Deciduous Forest,,28.25,,NA,0,0,0.113333333,0.04,0,NA,NA,0,0.931666667,0.23,9.755,1.793333333,0.978333333,0,NA,NA,3.963333333,2.751666667,NA,1.271666667,16.56,5.12,1.62,0,1.243333333,1.013333333,0.935,NA,0.078333333,0.476666667,NA,NA,0.041666667,10.51666667,8.898333333,NA,NA,NA,4.48,NA,1.198333333,NA,13.16833333,NA,NA,1.188333333,0.141666667,0.326666667,0.198333333,0.15,NA,0.31,0,0,0,0.426666667,0,0.088333333,0,0.75,90.745,2.0625,-27.85625,0.477916667,11.174375,21.03854167,0.2675,4.748333333
